112	0	112	44800.0
140	84	140	56000.0
168	168	168	67200.0
196	252	196	78400.0
224	336	224	89600.0
224	448	224	89600.0
245	532	245	98000.0
252	630	252	100800.0
279	708	279	111600.0
287	812	287	114800.0
315	896	315	126000.0
343	980	343	137200.0
371	1064	364	148400.0
399	1148	385	159600.0
427	1232	385	170800.0
455	1316	385	182000.0
483	1400	385	193200.0
511	1484	378	204400.0
539	1568	406	215600.0
567	1652	399	226800.0
595	1736	427	238000.0
623	1820	454	249200.0
647	1908	469	258800.0
647	2020	469	258800.0
647	2132	469	258800.0
675	2216	497	270000.0
683	2320	505	273200.0
683	2432	488	273200.0
683	2544	488	273200.0
683	2656	488	273200.0
711	2740	516	284400.0
719	2844	506	287600.0
719	2956	506	287600.0
727	3060	514	290800.0
755	3144	525	302000.0
783	3228	535	313200.0
811	3312	535	324400.0
839	3396	532	335600.0
867	3480	533	346800.0
895	3564	534	358000.0
916	3655	528	366400.0
937	3782	517	374800.0
937	3908	485	374800.0
955	4014	442	382000.0
955	4112	416	382000.0
955	4210	362	382000.0
965	4296	372	386000.0
965	4394	354	386000.0
965	4492	354	386000.0
965	4590	354	386000.0
965	4688	354	386000.0
965	4786	354	386000.0
965	4884	354	386000.0
975	4970	364	390000.0
975	5068	338	390000.0
985	5154	348	394000.0
995	5240	332	398000.0
995	5338	306	398000.0
995	5436	306	398000.0
995	5534	306	398000.0
1020	5635	331	408000.0
1046	5763	357	418400.0
1072	5889	383	428800.0
1072	6015	381	428800.0
1090	6121	399	436000.0
1090	6247	369	436000.0
1090	6401	369	436000.0
1098	6547	377	439200.0
1098	6673	377	439200.0
1098	6771	377	439200.0
1098	6869	352	439200.0
1098	6967	352	439200.0
1098	7093	352	439200.0
1116	7199	370	446400.0
1116	7297	365	446400.0
1126	7383	350	450400.0
1126	7481	292	450400.0
1126	7579	292	450400.0
1126	7677	292	450400.0
1126	7775	292	450400.0
1126	7901	292	450400.0
1134	8047	300	453600.0
1150	8185	316	460000.0
1176	8311	342	470400.0
1176	8437	302	470400.0
1194	8543	320	477600.0
1208	8653	284	483200.0
1223	8792	278	489200.0
1223	8918	278	489200.0
1223	9016	278	489200.0
1230	9141	284	492000.0
1230	9281	272	492000.0
1230	9421	272	492000.0
1237	9594	279	494800.0
1237	9742	279	494800.0
1237	9924	253	494800.0
1237	10064	253	494800.0
1237	10204	253	494800.0
1237	10386	253	494800.0
1244	10601	260	497600.0
1244	10783	260	497600.0
1244	10923	260	497600.0
1244	11063	260	497600.0
1244	11203	260	497600.0
1244	11301	260	497600.0
1244	11399	260	497600.0
1244	11497	260	497600.0
1244	11595	260	497600.0
1244	11735	260	497600.0
1244	11849	260	497600.0
1244	11937	260	497600.0
392	0	392	156800.0
448	336	448	179200.0
504	672	504	201600.0
560	1008	560	224000.0
616	1344	616	246400.0
616	1736	616	246400.0
616	2072	616	246400.0
616	2408	616	246400.0
664	2696	664	265600.0
672	3080	672	268800.0
728	3416	728	291200.0
784	3752	784	313600.0
840	4088	784	336000.0
896	4424	784	358400.0
952	4760	784	380800.0
1008	5096	784	403200.0
1064	5432	784	425600.0
1120	5768	784	448000.0
1176	6104	840	470400.0
1232	6440	840	492800.0
1288	6776	896	515200.0
1344	7112	944	537600.0
1368	7480	952	547200.0
1368	7872	952	547200.0
1368	8264	952	547200.0
1424	8600	1008	569600.0
1432	8984	1016	572800.0
1432	9376	992	572800.0
1432	9768	992	572800.0
1432	10160	992	572800.0
1488	10496	1024	595200.0
1512	10864	1016	604800.0
1512	11256	1016	604800.0
1520	11640	1024	608000.0
1576	11976	1024	630400.0
1632	12312	1024	652800.0
1688	12648	1024	675200.0
1744	12984	1024	697600.0
1808	13312	1024	723200.0
1864	13648	1024	745600.0
1864	14040	992	745600.0
1864	14432	920	745600.0
1864	14768	840	745600.0
1896	15072	784	758400.0
1896	15352	752	758400.0
1896	15632	656	758400.0
