392	0	96	156800.0
704	80	96	281600.0
1000	176	96	400000.0
1296	272	96	518400.0
1592	368	96	636800.0
1904	448	96	761600.0
2152	536	96	860800.0
2392	632	96	956800.0
2632	728	96	1052800.0
2928	824	96	1171200.0
3224	920	96	1289600.0
3520	1016	96	1408000.0
3816	1112	96	1526400.0
4112	1208	96	1644800.0
4408	1304	96	1763200.0
4704	1400	96	1881600.0
5000	1496	96	2000000.0
5296	1592	96	2118400.0
5592	1688	96	2236800.0
5888	1784	96	2355200.0
6184	1880	96	2473600.0
6480	1976	96	2592000.0
6792	2056	96	2716800.0
7088	2152	96	2835200.0
7400	2232	96	2960000.0
7704	2320	96	3081600.0
8000	2416	96	3200000.0
8312	2496	96	3324800.0
8616	2584	96	3446400.0
8912	2680	96	3564800.0
9208	2776	96	3683200.0
9512	2864	96	3804800.0
9808	2960	96	3923200.0
10104	3056	96	4041600.0
10400	3152	96	4160000.0
10696	3248	96	4278400.0
10992	3344	96	4396800.0
11288	3440	96	4515200.0
11584	3536	96	4633600.0
11880	3632	96	4752000.0
12160	3744	96	4864000.0
12408	3888	96	4963200.0
12536	4096	96	5014400.0
12680	4288	96	5072000.0
12768	4480	96	5107200.0
12840	4688	96	5136000.0
12920	4888	96	5168000.0
12992	5096	96	5196800.0
13064	5304	96	5225600.0
13136	5512	96	5254400.0
13208	5720	96	5283200.0
13368	5840	96	5347200.0
13440	6048	96	5376000.0
13528	6240	96	5411200.0
13600	6448	96	5440000.0
13744	6584	96	5497600.0
13816	6792	96	5526400.0
13888	7000	96	5555200.0
13960	7208	96	5584000.0
14032	7416	96	5612800.0
14160	7624	96	5664000.0
14344	7832	96	5737600.0
14592	7976	96	5836800.0
14720	8184	96	5888000.0
14912	8328	96	5964800.0
15048	8528	96	6019200.0
15232	8736	96	6092800.0
15448	8912	96	6179200.0
15576	9120	96	6230400.0
15704	9272	96	6281600.0
15776	9480	96	6310400.0
15848	9688	96	6339200.0
15976	9896	96	6390400.0
16168	10040	96	6467200.0
16248	10240	96	6499200.0
16376	10392	96	6550400.0
16448	10600	96	6579200.0
16520	10808	96	6608000.0
16616	10992	96	6646400.0
16688	11200	96	6675200.0
16816	11408	96	6726400.0
17000	11616	96	6800000.0
17192	11816	96	6876800.0
17432	11968	96	6972800.0
17560	12176	96	7024000.0
17752	12320	96	7100800.0
17856	12552	96	7142400.0
18000	12800	96	7200000.0
18104	13032	96	7241600.0
18160	13256	96	7264000.0
18208	13488	96	7283200.0
18232	13744	96	7292800.0
18256	14000	96	7302400.0
18320	14272	96	7328000.0
18368	14512	96	7347200.0
18432	14784	96	7372800.0
18496	15000	96	7398400.0
18520	15256	96	7408000.0
18584	15528	96	7433600.0
18688	15816	96	7475200.0
18768	16072	96	7507200.0
18808	16312	96	7523200.0
18832	16568	96	7532800.0
18856	16824	96	7542400.0
18904	17056	96	7561600.0
18952	17288	96	7580800.0
19000	17520	96	7600000.0
19048	17752	96	7619200.0
19072	18008	96	7628800.0
19080	18240	96	7632000.0
19080	18440	96	7632000.0
