128	0	100	51200.0
179	83	100	71600.0
243	150	100	97200.0
306	218	100	122400.0
368	287	100	147200.0
406	377	100	162400.0
459	447	100	183600.0
513	518	100	205200.0
572	585	100	228800.0
639	648	100	255600.0
707	711	100	282800.0
776	773	100	310400.0
844	836	100	337600.0
911	900	100	364400.0
977	965	100	390800.0
1042	1031	100	416800.0
1107	1097	100	442800.0
1173	1161	100	469200.0
1239	1226	100	495600.0
1305	1290	100	522000.0
1372	1355	100	548800.0
1439	1417	100	575600.0
1502	1482	100	600800.0
1551	1569	100	620400.0
1589	1659	100	635600.0
1647	1731	100	658800.0
1712	1799	100	684800.0
1757	1884	100	702800.0
1825	1944	100	730000.0
1891	2009	100	756400.0
1960	2071	100	784000.0
2022	2138	100	808800.0
2069	2223	100	827600.0
2140	2282	100	856000.0
2211	2340	100	884400.0
2281	2401	100	912400.0
2354	2458	100	941600.0
2424	2519	100	969600.0
2493	2581	100	997200.0
2561	2644	100	1024400.0
2621	2725	100	1048400.0
2668	2836	100	1067200.0
2680	2959	100	1072000.0
2704	3062	100	1081600.0
2705	3160	100	1082000.0
2705	3259	100	1082000.0
2715	3352	100	1086000.0
2717	3449	100	1086800.0
2717	3548	100	1086800.0
2717	3647	100	1086800.0
2717	3746	100	1086800.0
2717	3845	100	1086800.0
2717	3944	100	1086800.0
2727	4039	100	1090800.0
2727	4140	100	1090800.0
2737	4235	100	1094800.0
2747	4330	100	1098800.0
2747	4431	100	1098800.0
2747	4532	100	1098800.0
2747	4633	100	1098800.0
2775	4738	100	1110000.0
2807	4869	100	1122800.0
2841	5002	100	1136400.0
2850	5128	100	1140000.0
2875	5232	100	1150000.0
2885	5353	100	1154000.0
2908	5493	100	1163200.0
2936	5626	100	1174400.0
2946	5745	100	1178400.0
2950	5840	100	1180000.0
2953	5936	100	1181200.0
2953	6035	100	1181200.0
2959	6158	100	1183600.0
2979	6271	100	1191600.0
2982	6370	100	1192800.0
2994	6461	100	1197600.0
2998	6554	100	1199200.0
2998	6651	100	1199200.0
2998	6750	100	1199200.0
2998	6849	100	1199200.0
3005	6971	100	1202000.0
3026	7109	100	1210400.0
3053	7243	100	1221200.0
3091	7366	100	1236400.0
3099	7488	100	1239600.0
3123	7591	100	1249200.0
3145	7718	100	1258000.0
3173	7865	100	1269200.0
3177	8000	100	1270800.0
3177	8107	100	1270800.0
3182	8231	100	1272800.0
3182	8368	100	1272800.0
3182	8505	100	1272800.0
3188	8676	100	1275200.0
3188	8821	100	1275200.0
3188	9000	100	1275200.0
3188	9137	100	1275200.0
3188	9274	100	1275200.0
3188	9453	100	1275200.0
3200	9660	100	1280000.0
3203	9836	100	1281200.0
3203	9973	100	1281200.0
3203	10110	100	1281200.0
3203	10247	100	1281200.0
3204	10353	100	1281600.0
3204	10460	100	1281600.0
3204	10567	100	1281600.0
3204	10674	100	1281600.0
3204	10811	100	1281600.0
3204	10922	100	1281600.0
3204	11007	100	1281600.0
