128	0	128	51200.0
158	106	158	63200.0
188	212	188	75200.0
218	318	218	87200.0
248	424	248	99200.0
248	552	248	99200.0
273	654	273	109200.0
280	773	280	112000.0
307	875	307	122800.0
317	998	317	126800.0
347	1104	347	138800.0
377	1210	377	150800.0
407	1316	400	162800.0
437	1422	400	174800.0
467	1528	400	186800.0
497	1634	400	198800.0
527	1740	400	210800.0
559	1846	400	223600.0
589	1952	400	235600.0
621	2058	400	248400.0
653	2164	400	261200.0
685	2270	400	274000.0
709	2376	400	283600.0
709	2504	399	283600.0
709	2632	399	283600.0
739	2738	400	295600.0
749	2861	400	299600.0
749	2989	399	299600.0
749	3117	399	299600.0
749	3245	399	299600.0
777	3351	400	310800.0
785	3474	400	314000.0
785	3602	393	314000.0
795	3725	400	318000.0
827	3831	400	330800.0
857	3937	400	342800.0
889	4043	400	355600.0
919	4149	400	367600.0
949	4255	400	379600.0
979	4361	400	391600.0
999	4491	400	399600.0
1012	4636	400	404800.0
1012	4767	399	404800.0
1030	4886	400	412000.0
1030	4987	395	412000.0
1030	5088	395	412000.0
1040	5183	400	416000.0
1040	5284	395	416000.0
1040	5385	395	416000.0
1040	5486	395	416000.0
1040	5587	395	416000.0
1040	5688	395	416000.0
1040	5789	395	416000.0
1050	5884	400	420000.0
1050	5985	395	420000.0
1060	6080	400	424000.0
1070	6175	400	428000.0
1070	6276	398	428000.0
1070	6377	398	428000.0
1070	6478	398	428000.0
1097	6584	400	438800.0
1125	6719	400	450000.0
1151	6862	400	460400.0
1151	6993	398	460400.0
1169	7112	400	467600.0
1169	7243	393	467600.0
1169	7404	393	467600.0
1177	7559	400	470800.0
1177	7690	398	470800.0
1177	7791	398	470800.0
1177	7892	398	470800.0
1177	7993	398	470800.0
1177	8124	398	470800.0
1195	8243	400	478000.0
1195	8344	399	478000.0
1205	8439	400	482000.0
1205	8540	399	482000.0
1205	8641	399	482000.0
1205	8742	399	482000.0
1205	8843	399	482000.0
1205	8974	399	482000.0
1213	9129	400	485200.0
1229	9278	400	491600.0
1255	9421	400	502000.0
1255	9552	399	502000.0
1273	9671	400	509200.0
1287	9810	400	514800.0
1302	9970	400	520800.0
1302	10109	394	520800.0
1302	10216	394	520800.0
1307	10340	399	522800.0
1307	10477	399	522800.0
1307	10614	399	522800.0
1312	10786	400	524800.0
1312	10931	393	524800.0
1312	11110	393	524800.0
1312	11247	393	524800.0
1312	11384	393	524800.0
1312	11563	393	524800.0
1317	11777	398	526800.0
1317	11956	398	526800.0
1317	12093	398	526800.0
1317	12230	398	526800.0
1317	12367	398	526800.0
1317	12474	398	526800.0
1317	12581	398	526800.0
1317	12688	398	526800.0
1317	12795	398	526800.0
1317	12932	398	526800.0
1317	13043	398	526800.0
1317	13128	398	526800.0
