392	0	392	156800.0
448	336	448	179200.0
448	728	448	179200.0
448	1120	448	179200.0
504	1456	504	201600.0
560	1792	560	224000.0
568	2176	568	227200.0
624	2512	624	249600.0
632	2896	632	252800.0
632	3288	632	252800.0
688	3624	688	275200.0
696	4008	696	278400.0
752	4344	752	300800.0
808	4680	808	323200.0
864	5016	864	345600.0
920	5352	920	368000.0
976	5688	968	390400.0
1032	6024	968	412800.0
1088	6360	1008	435200.0
1144	6696	1040	457600.0
1200	7032	1064	480000.0
1256	7368	1056	502400.0
1312	7704	1048	524800.0
1368	8040	1040	547200.0
1424	8376	1008	569600.0
1448	8744	936	579200.0
1448	9136	936	579200.0
1504	9472	992	601600.0
1560	9808	1008	624000.0
1616	10144	976	646400.0
1672	10480	952	668800.0
1680	10864	936	672000.0
1680	11256	936	672000.0
1680	11648	936	672000.0
1680	12040	936	672000.0
1680	12432	936	672000.0
1736	12768	992	694400.0
1792	13104	1048	716800.0
1848	13440	1080	739200.0
1904	13776	1104	761600.0
1936	14136	1048	774400.0
1992	14472	1072	796800.0
2048	14808	1080	819200.0
2104	15144	1080	841600.0
2160	15480	1064	864000.0
2216	15816	1032	886400.0
2240	16184	968	896000.0
2240	16576	968	896000.0
2296	16912	1024	918400.0
2352	17248	1048	940800.0
2408	17584	1032	963200.0
2408	17976	1000	963200.0
2408	18368	936	963200.0
2408	18760	936	963200.0
2456	19104	984	982400.0
2504	19448	1000	1001600.0
2504	19840	936	1001600.0
2504	20232	872	1001600.0
2504	20568	824	1001600.0
2504	20848	760	1001600.0
2504	21128	696	1001600.0
2504	21408	696	1001600.0
2504	21688	696	1001600.0
2504	22024	696	1001600.0
2504	22304	696	1001600.0
2504	22640	696	1001600.0
2504	22920	696	1001600.0
2504	23200	696	1001600.0
2504	23480	696	1001600.0
2504	23760	696	1001600.0
2504	24040	632	1001600.0
2504	24320	632	1001600.0
2504	24600	632	1001600.0
2504	24880	632	1001600.0
2504	25160	632	1001600.0
2504	25400	632	1001600.0
2504	25640	568	1001600.0
2504	25880	568	1001600.0
2504	26120	568	1001600.0
2504	26360	568	1001600.0
2504	26600	568	1001600.0
2504	26840	568	1001600.0
2504	27120	568	1001600.0
2504	27400	568	1001600.0
2504	27640	568	1001600.0
2504	27920	568	1001600.0
2504	28160	568	1001600.0
2504	28400	568	1001600.0
2504	28600	568	1001600.0
